Category,Review
barbers,"Gabriel is amazing, very detailed and attentive to you and your needs.  Experience is unlike any ""barber"" in NY. Musk Ox even has their own branded coffee..."
barbers,"I had a really positive experience here.
Very accommodating, nice staff, cool ambiance. 

The actual haircut was great, my only complaints were that I don't..."
barbers,"As a curly-haired individual, I'm haunted by horrible haircuts of my childhood and adolescence. 

4 years ago, this guy stopped me on the street to offer..."
barbers,Matt is back at Williamsburg Barber and is great at listening to what you want. Able to do a super tight skin fade and hard part!!! The previous barber I...
barbers,Great haircut. Fast. I come in for a shave and it makes me feel like a new york yankee. Check him out if your looking for designs for an interview for a...
barbers,Great barbers here. They hustled through the covid times and give great cuts. Lowered their prices as well. Solid group of barbers
barbers,"Haircut wasn't great and barber asked me on more than one occasion to take my mask off, and wasn't going to wear his until his boss made him.

Owner just..."
barbers,"Woof, where to start with this one. Moved around the corner so I figured I'd give these guys a shot over my usual spot for a beard trim (Persons of..."
barbers,I called them after hours and I got lucky that they said they would wait for me even dough it was past their closing time. They were very friendly and...
barbers,Icons is an awesome barbershop with a great staff. Romelo always gives me a great cut and takes every step necessary to make sure I'm comfortable and...
barbers,"The Shop looked great, prices were fair and the barber who cut my hair did  really took his time and worked on all the little details of my haircut. Also..."
barbers,Just got another excellent haircut amazing spot at Fernandez barbershop on 23rd ave and steinway street
barbers,"These fools. Just look at the pics. Guy said sorry. Cool, maybe you can scrape it off for me and the five other cars that I saw."
barbers,I honestly recommend people who lives around Astoria to go check it out. The barbers are really nice and they take their time.
barbers,Went here a few weeks ago with my son. The guy who cut my son's hair was very fast and clearly knew how to deal with toddlers. My son listened to him and...
barbers,Steve is a real pro. He has given me first-rate haircuts and shaves. A true gem in the neighborhood and fairly priced. The classical music in the background...
barbers,Great place! Steve and Tammy both wonderful. Prices are fair and quality is great. I'd been looking for a good barber in the neighborhood for a long time...
barbers,"I'm a tourist from Omaha, Nebraska that needed a low fade. $18 for the quality you get from a hair cut from Ed is exceptional. I walked in an waited 5-10..."
barbers,Ed and his barbers are great people - stop by in December to share some holiday cheer - and get a great cut too!  Make sure you grab a cubano cafe or Cuban...
barbers,I like this place for it's convenient plus they are fast and quick. It reminds me of my oldman taking me to an old barber shop and basically giving me a...
barbers,"Maybe they're great, I dunno, I'm just tired of walking by there every day on my way to work and seeing one or more hairdressers sitting outside on the..."
barbers,Husband and son have been coming here for years. In fact my sons first haircut was here and iris graciously accommodated my motherly request of saving a...
barbers,"After living my entire life in Queens, I moved  to Brooklyn several years ago. Initially, I  continued to  patronize my barber of twenty plus years, going..."
barbers,"Came to Yani as the barber I've been going to for the past 3 years is out of town for awhile and said he's solid. My barber was spot-on. 

Yani gives an..."
barbers,"I came in because my barber was closed, showed the  barber a picture of what I wanted from my last haircut but  he could not replicate it. No fading..."
barbers,"I've got a few haircuts here and always walk out looking better then when I came in. I prefer to see Rudy, who always gives a good cut"
barbers,"Very solid shop, still my go-to barber in the city despite moving.  I've had 4, maybe 5 different people cut my hair here the last 4 years, and have never..."
barbers,"The first ten minutes were awful, it was verbally and physically clear this guy did not give a shit. He let the buzzer die in my hair which pulled out a..."
barbers,The single most hideous haircut I've ever received. I showed the guy how long I wanted it on top. He ignored this and cut it an inch shorter. He did it all...
barbers,"I have been going to this place for a year now but the barbers keep changing and that is not helpful. I got a pretty bad haircut today, where the barber..."
barbers,This has potential to be great regular spot for tribeca ballers who can afford $300+ for shave haircut and facial every month. I am targeting this as a...
barbers,"Every time I live I feel amazing with my fantastic cut! 
Always a great experience here...
Best of all,they are a friendly and charismatic group of people..."
barbers,"Thanks for accommodating me despite the yelp appointment discrepancy. 

This review is strictly based on customer service and feeling welcomed. 

Will..."
barbers,The best cut I've had! I'm so glad that I walked passed here and decided to go in. Won me over with one cut.
barbers,"I followed my barber, Eugene, after his previous shop closed (RIP Mr. Johnnie Patrick) because I don't want just anybody putting their hands in my hair..."
barbers,"Sharky is the best . I've been going to him over 10 years. I've gone with a short look with him and have grown my hair long with him. Any length I keep, he..."
barbers,"Five stars for haircuts.  Zero stars for hair color. The mirror shows that your hair is orange. Your friends say it is orange. Sharkey calls it ""golden.""..."
barbers,I've been going to Sharky for about 10 years. The salon is clean and comfortable. More importantly Sharky has never failed to give me an excellent haircut....
barbers,"Stopped in by chance since my guy in the city was all booked up, and walked out looking sharp... Good conversation with Nancy, who has been cutting hair..."
barbers,"I visited this barbershop it is the classic barbershop with probably the nicest owner you'd want to meet!!
It's a family style barbershop that I'd recommend..."
barbers,"Sign outside says $20 but depending on the length of hair, could be $30.

Haircut itself was okay, would definitely read reviews before going."
barbers,"Visiting from South Florida and a salon owner myself, giving this barber shop five stars! Best cut, super clean and prompt on the appointment time. Highly..."
barbers,"Honestly they suck , cant even get a fade right.
Had to go home and shave my head. 
Hopefully you guys wont make the same mistake i did and check carefully..."
barbers,"Amazing haircut by Bryan.  $20 I added another $5.  Took his time on my hair even when there was a line waiting.  Got actually what I wanted, a low fade..."
barbers,"Been going to ""Mike"" for the better part of 4 years now. Always great service, never rushed. Haircut always comes out the way I like! Goes the extra mile..."
barbers,Second time there. Mike cut my hair the first time and OG cut it the second time. Both great haircuts. Very friendly barber shop type atmosphere. Also very...
barbers,"New barbershop on the block and it's awesome. Clean decor, great vibes, parking is readily available, and most importantly great customer service and..."
barbers,"Good haircut for a very reasonable price. Been coming here for a little over three years.

Don't be a Jabrone, go to Rome"
barbers,"Old-school, classic barber shop. The cut is $12, which it should be. Franco doesn't mess around and it's for the best. 
Highly recommend it. Be patient and..."
barbers,"I've been going to Frank for over 5 years now, and he has done a fine job each and every time. Great man who you will enjoy the ""old-school"" art of..."
barbers,"I've been a customer for over three years.  Jack is always friendly, consistent and professional.  I've tried many barbershops around the neighborhood and..."
barbers,Although I wish these guys were a little more punctual about when they come in... or at least that they had some kind of posted hourly business hours...
barbers,"This barbershop is a hidden gem in Brooklyn. I walked in on a Saturday and it was great. I am truly satisfied with my cut. Though i came on a Saturday, i..."
barbers,"I stumbled upon Haar and Co. after following fashion photographer Scott Schuman on social media. He shot street style photos of the owner, Mike Haar, and I..."
barbers,"I've been coming to Haar & Co at the recommendation of a good friend for a few months now and I'm so so pleased with it.

For the longest time, I was kind..."
barbers,"My favorite barber in NYC by far. Great location, beautifully traditional decor, and they know their stuff inside and out. I can't recomend them enough."
barbers,"I was referred to SHA and I contacted her through the methods she requested. I made an appointment, looked for the link to make my payment and it wasn't..."
barbers,"The hair gods came to the rescue. I had been looking for a decent hair salon for a natural like myself. I had tried salon 718, a salon on Vanderbilt (no..."
barbers,"First of all, I ran to about 3 different barber shops before walking into this one and I didn't even wait 5 minutes before Devon took me. I showed him what..."
barbers,"I live out on long island and when it's time for a haircut it's straight to Brooklyn to get my cut, never ever disappointed, I'm wishing this quarantine..."
barbers,"Alberto gave me a cut as a walk-in on a day when he was closed to do bookwork. Solid, classic cut and good conversation all at a really good price. I like..."
barbers,I get a haircut(inverted short bob style) from Alberto and he is the best!! I always get satisfied. Highly recommended!!!!!!
barbers,I would strongly recommend no one uses their services or buys memberships from this company I was a member of John Allan grooming club they are a sham and a...
barbers,"Two words: the worst. This place has really gone down hill. The minute I signed up for a membership, the quality of the haircuts dropped off a cliff. Too..."
barbers,"Do not sign up!!!  Beverly hills has a location that has since closed, John Allan's will not refund the members like promised!!!  Scam scam! Closed October..."
barbers,"This was one of the best haircuts I've gotten in a LONG time. 

Mark's (the owner/my barber) care, attention to detail, and just the way he cut it was just..."
barbers,"Mark and his team are absolutely awesome. I followed them over from the Hoboken location and I can attest the service, quality, and professional does not..."
barbers,Had a great haircut. Akeem was very meticulous. The place is expensive but it is totally worth it. I'll comeback for my next haircut.
barbers,Sara was AMAZING!! She did an amazing job on my hair; and made me feel comfortable that my hair was in good hands as soon as I sat down for my haircut. Will...
barbers,"Moe was a warm and friendly barber. I was only visiting NYC on vacation so it was a treat to get cleaned up. 
Now with the newly and very neatly trimmed..."
barbers,"I'd give Artisan Barbers 5 stars just for their dog, Henry. He's spry yet affectionate, playful yet well-behaved, and quite agile. 6/5 stars tbh.

When I..."
barbers,Just had a fantastic first experience with Ben. He gave me my first haircut since the start of quarantine and provided me with useful advice on what to do...
barbers,Ben is a super nice guy with top notch skills. He really took the time to give me the exact haircut that I wanted. Felt completely safe with the covid...
barbers,"Best barber in NYC, I travel 1hr every 2 weeks to get haircut from him @BenBarber99 you truly talented bro"
barbers,"Juan's barbershop in 42-09 Queens Boulevard is awesome. The staff is amazing and Amy/Ayumi my friend and my barber is amazing, optimistic, an awesome and..."
barbers,"I've been here a few times, and for the most part, I've been satisfied with the cuts I received. However, there's only so much horseplay and lack of..."
barbers,Here is why I stopped going to Juan's Barbershop after 5 years. These guys (and now a girl) are really good barbers who know what they're doing. No...
barbers,"I looked this shop up right here on Yelp. I had read several of their reviews. I was currently looking for a barber to cut my hair, not everyone is good at..."
barbers,"I just recently did the big chop, and needed a touch up. I requested an appointment via Yelp and they were very quick to reply with a same day appointment...."
barbers,I went in looking like a hobo and left feeling like a million bucks. Kelvin provided great service and conversation. Would definitely be back.
barbers,"An excellent experience.  Very professional.
First haircut in three months.  They did a superb job.  Highly recommended.

Social distancing was adhered to,..."
barbers,I'm in the Army and have been getting my hair cut once a week for 26 years. The barbers at DNA are the best I have ever seen. They have impeccable attention...
barbers,One of my favorite barbers in the ridge. They are always up to date on the latest trends and have always done a great job cutting my son's hair. Only...
barbers,I've stumbled into this gem which is smacked in the middle of Manhattan Chinatown! Since then I've been a regular customer of Ann's. This place is a no-fuss...
barbers,Came here at 9AM on a Wednesday morning to get a hair wash and blow-out. I have to get my picture taken today at work. New York Beauty Salon is the right...
barbers,My friend recommended this salon to me and I have been there twice to do quick haircut. Lin is definitely skilled and experienced. Normally a week after the...
barbers,The Cut Gallery on Bushwick Avenue is truly a unique experience where artists and barbers are one in the same. Whether you're going for a cut more focused...
barbers,Fayez scheduled my appointment for the wrong time so I showed up and had to wait for 30 minutes. He then proceeded to dig me up and cut me above both ears....
barbers,Fantastic place. Chill and down to earth. Service was great. Took my teenage boys for braids for the first time. Loved it. Wish I would of found this place...
barbers,"Very mediocre. The only redeeming quality is the price. PS. They charge an extra dollar if you use credit card. 

They don't do a very good job of keeping..."
barbers,"It's hard to find a good barber shop in the area that charges a decent price for a decent hair cut -
I walked in today and had Benny he is great , he takes..."
barbers,"Great cut at a great price! Will
Definitely come back. 
Barbers are nice and friendly
And the shop is new and clean."
barbers,I do not recommend Michael. He did an Uberliss straightening process on my hair improperly.  I have had this process done numerous times and pointed it out...
barbers,"Michael's salon is old-school and unassuming, and his skills are at the top when it comes to cutting and coloring. Some of my friends pay much more and..."
barbers,"Had an haircut and a blowout there, Michael is very good! I will definitely return there! Now it's been four months and my hair still look like they have a..."
barbers,Yuri and Clem are wonderful - super fun and came away w incredible haircut...thanks again guys
barbers,"Never have i been to a barber shop and been more satisfied then this one.
first of this shop is legit like no other, i fell in love with the vintage style..."
barbers,"Yuri is so meticulous, super friendly, and professional. I'm very happy with my haircut. The shop is very nicely designed! He cut my hair on 100 year chair..."
barbers,"My boyfriend got the best haircut he has gotten in NYC by Roman. He has been to many other barber shops in NYC, and this was by far the best. The team is..."
barbers,"Came to it's new location  looking barbershop, right across from its original location, came in here, with a crazy hair dye and my barber really took care..."
barbers,I've been a customer for many years. Usually see Angie or Svetlana (not sure I'm spelling her name correctly). Always had a great cut and the price is very...
barbers,Robert is awesome Barber. He has great personally and hair cutting skills are top of the line service. Price are reasonable for the area. During Covid 19 he...
barbers,"Robert is the best!  After several years of searching for the right place and the right barber, I found Robert !!
Robert allows me to micro-manage the small..."
barbers,Best barbershop experience I've had in years. Very professional really knows how to engage with the customer. Didn't hurt a bit that we both love the same...
barbers,"Great for children's cuts.  Our 3/yo twin boys love coming here.  They do such a great job, and it's a much better value than Lulu's.  Added bonus - the..."
barbers,"SO happy to have an excellent salon/barbershop so close to home. Ever since Hair Kraft moved, we have been struggling to find a place for kid haircuts that..."
barbers,Really loving this spot. It's so affordable but more importantly they are great with my toddler. They put something fun on tv for him or get him a balloon...
barbers,"I've been going here since October 2012.  Very professional, friendly, fast, efficient, and I've never had a bad haircut.  A few times, they did a little..."
barbers,Got a very good straight razor shave here because I got a gift certificate from my wife for Valentine's Day.  Was very impressed by the quality of the shave...
barbers,"Ask for Steve!  
I fly from Miami and get my hair cut from him... I literally wait with shaggy hair in my own home town just so that this guy is the only..."
barbers,"$12 for a quick cut and shampoo. 

Quick and efficient. The barber took the time to clean the edges with a straight edge. Not many will do that. The shampoo..."
barbers,"If you need something easy like a crewcut, this will definitely be a welcome bargain, but if you have longer hair, go elsewhere. I brought in a few photos..."
barbers,"What? What?! What?!?!

You cut my (non-Asian) hair perfectly in what seems like 10 minutes. Then you do the whole Chinese head rub thing. Then wash my hair...."
barbers,"WORST HAIRCUT EXPERIENCE OF MY LIFE!
I went in to get a haircut first time here by
Mike the self proclaimed ""master barber""
we agreed on the lengths and..."
barbers,"omg this place sucks so much. do not go.

i went in and got this really old dude. first of all they dont even clean anything they use. that should have been..."
barbers,This morning I walked into Levels Barbershop in Harlem  425 west 125th street. The barber Akeem who attended to me was very professional and pleasant. I...
barbers,"You want a great barber, colorist or all around hair stylist? Go see Ross! I love when he cuts & color my hair ‍
COVID-19 protocols are enforced so you're..."
barbers,"I've been seeing Ross for 6+ years, which is the longest relationship I've had with any man. There's a reason his clients are so loyal, his attention to..."
barbers,"Ross has been cutting my hair for eight years, and I'll never go to anyone else. I've sent several of my friends to him, and all of them have loved their..."
barbers,Join as to silver cut for Faster haircut and great job with Mokhtar 22 years experience in Astoria New York
barbers,Nice salon...very clean ...and the stylist is very professional...highly recommend...
barbers,"Amazing place, friendly staff, and great service! i start coming here since 2007. if you really looking for perfect haircut it has to be silver!"
barbers,"I can't thank these guys enough! Lemme 'splain...

I'd made an appointment at the Jakari J. Salon a couple of doors down to get a Big Chop. For those who..."
barbers,The Shop is up to date & clean! With a chill vibe. Barber Victor Suarez keeps your boy fresh. He is definitely a talented barber & a all around good...
barbers,Well this is the kind of shop you come into and the barbers are sitting around not cutting and you ask for a cut and they tell you they have an appointment...
barbers,"If you want to forget what a bad hair day is visit this place. I did Japanese straightening here for a few weeks ago. Also, I  got light haircut and couple..."
barbers,"HORRIBLE HORRIBLE EXPERIENCE ! 
CUSTOMER BEWARE!!!! 

I had stupidly went in, never hearing of this salon or being recommended this location. Since I needed..."
barbers,"This used to be one of my favorite places to get a haircut. I would only let Nico cut my hair, but not this time. 

I only gave it a 2 star because of..."
barbers,"Cheap, definitely.

But Eddie is a gentleman, he does a great hair cut, and he knows how to listen and produce what you want.

After a few horror..."
barbers,I was running late one day and needed a cut so I stopped by here. I had a Russian barber who didn't really understand me so I think he just did whatever he...
barbers,"Eddie is the best in the biz

He gives a great haircut and is a true gentleman

He takes his time, does not rush and pays attention to detail

A+"
barbers,I heard about spiff from a good friend of mine and I decided to give spiff a try.  I signed up with the monthly membership and I can honestly say that each...
barbers,"I'm staying at the Hilton and wanted a quick blowout and manicure. I was excited to learn that Spiff also had services for women. They did a great job, the..."
barbers,"Had a great visit here. The staff is so friendly, the facility is clean, modern and very upscale and the service was super. Will definitely be back!"
barbers,"This is my regular place, I like the quality, and short lines. In most cases 
there is no line unless you come right before closing.
I pay $23 for a..."
barbers,"Good owner
Decent haircut
Looks neat
Bad attitude by  woman who gives the haircut 
Cash only"
barbers,Great cut. Roka really took the time and did such a cute cut for my son. Highly recommend.
barbers,Great price for great service. I have been going to them for over a year and they always give consistently good quality haircuts for the best price in the...
barbers,"A+++ Barber:  I started using George about 15 years ago, after my barber of 20+ years passed away.  I walked in because he was near my office, and looked..."
barbers,Completely unprofessional. Agree with other posts regarding giving this place ZERO stars.
barbers,"WORST HAIRCUT EXPERIENCE OF MY LIFE!
I went in to get a haircut first time here by
Mike the self proclaimed ""master barber""
we agreed on the lengths and..."
barbers,I came here today with high hopes after waiting a month for the hair on my nape to grow back and finally get a clean design. I looked this place up and it...
barbers,"Great Job Mike! Good haircut. Im satisfied! He sprays the equipments before using it, very clean! Recommended!"
barbers,Great barber. I stopped by and got an appointment for an hour after. Light took care of me and she did a great job. The team is very friendly and make you...
barbers,"Really enjoyed my first quarantine haircut. Never had been here before. Dylan did an awesome job with the scissors (I usually get a skin fade, but wanted to..."
barbers,"I've been seeing Dylan for the past 2 1/2 years, I couldn't just ditch him when he moved to Otis and Finn! Dylan is my go to for beard trims. He has the..."
barbers,"2 metal clip with the Oster Classic 76 up top, 0 bald high fade with the electric shaver on the side, lineup on the front.

Profile: straight thin hair,..."
barbers,"Levels is great with an overall good atmosphere, including TVs with live sports . 

Ask for Randy. I have been going to him for months now and he always..."
barbers,"The older gentleman that provided services was kind but his cut was bad. It was for a well behaved 3 year old. I ask for just a little taken off, shaped up,..."
barbers,"Great to finally have an awesome barber in the neighborhood! Best tape-up ive ever gotten, and I grew up in Brooklyn. Kevin is a beast. Just go there ASAP...."
barbers,"Professional barber. Knew exactly what he was doing. 
A little on the pricey side. But I guess u get what u pay for. Oh forgot to mention they offer a free..."
barbers,My longtime barber just sold his place so I was looking for a new barber in my neighborhood.  I walked by Fademan and looked it up online.  People rave...
barbers,"This place is horrible in many ways I can't explain 
I had the young guy , he didn't do exactly as I said and fucked up my fade . Not coming back for..."
barbers,He messed up my haircut so bad he doesn't listen after I said don't make it to short 10 times
barbers,So I got a haircut today an the barber did a great job I'm really happy an I'm really happy I don't have to go to those expensive salons anymore I'm so...
barbers,This shop is dope! Excellent barbers and good energy all around. Come through and get the cut that'll impress your friends. I'll definitely be back.
barbers,"Al is the man! Laced my beard up precisely how I wanted. Felt like I was home, super welcoming Perfect bro thank you!"
barbers,Alex gave me a great cut and beard trim. He asked lots of good questions to make sure I got what I wanted. Didn't take too long. Fair price.
barbers,Amazing barber shop. Definitely have kevin cut your hair! Awedome dude and does a great job
barbers,"I've been getting my hair cut here for years.  A few months ago the moved to the corner of Central Ave and 71st street, only a few blocks away.  Kevin,  the..."
barbers,My boyfriend takes his son here and the haircuts are clean and fresh . Long wait even with an appointment but it's always worth the wait .thx Kevin
barbers,"After moving to East Harlem from the East Village, I wanted to find a barber shop within a subway stop or two that was affordable, friendly/comfortable, and..."
barbers,It showed prices $20 for a hair cut however I was charged $25. Very shady and sneaky. It's a big deal when your barber is lying to you. I was also cut the...
barbers,"I went there for a hair cut, 25$. It was probably the worst hair cut I have had. 

I know that he felt the same because at the end he said ""Comon dude, its..."
barbers,"Getting my man a shave and haircut.
Amazing service,  wonderful work,  he flys in every 6 weeks just for this treat. 
Comfortable and relaxing watching him..."
barbers,"Great atmosphere with old music, friendly service, and old barber style chairs. 

Decent haircut BUT I didn't get a straight razor shave on the back of my..."
barbers,Rubin gave me a good haircut. Unfortunately he is waaay too rough and it feels the tools need some urgent sharpening. He shoved into my nose and ears a...
barbers,"This has to be the most UNPROFESSIONAL establishment I have ever been to regarding anything! The barbers here are completely unethical! 

I have experienced..."
barbers,The best barber shop in town.. they always been so good to my nephews .. always flexible with time and they make the time for you !!!
barbers,Arthur been my barber over 10 years and hands down best barber on east coast ... always a wonderful experience and good conversation but his hair cutting...
barbers,I just received literally the worst haircut of my entire life here. I even showed the man multiple pictures of the hair I wanted (past pictures of me) and...
barbers,"Idk what's better than going to a barbershop with no wait time, and immediately being seated!? (Maybe I've just been having awesome luck lately)This is my..."
barbers,"Richard is amazing! Such a professional and talented barber. Each time I go in, he takes his time and gives me more than I expected. I send so many of my..."
barbers,"Great haircut, from a good barber, in a clean welcoming environment. Happy to give local businesses my cash when the experience is warm, professional and..."
barbers,Cut and line up was crispy! David took his time and made sure I was satisfied with it before taking me out of the chair. I checked out the other guy getting...
barbers,I started going to Mike's back in 89 when I lived in Hoboken.  I moved out in 92 and still go back every month. I live in South Orange and gladly make the...
barbers,"Most barbers there are fine at their job, with some notable (very poor skill) exceptions. 
Very unprofessional environment, barbers always yapping on their..."
barbers,"In short: this place is the dive bar of barber shops, but I like it!

For a nearby location and the price (about $15; no Manhattan premium), it's..."
barbers,"Open until 7pm during the week, these barbers get the job done!

Walk in and it's noisy, friendly and unrestrained. Step towards the back to hang your coat..."
barbers,"This is a great little shop! I have been coming here for about 9 months.
The fellows are friendly I always have the barber closest to the door cut my..."
barbers,"Quick, clean, friendly. 18$ for beard trim and 3mm Maschine haircut.
Alles and would go saturday afternoon straight away. Almost no waiting time."
barbers,"I shouldn't reveal my secret, but wait for Janny - he is thorough and knows what he's doing."
barbers,My 3 year old son is great at doctors offices and at the dentist but hates getting a haircut and screams like we're murdering him.  I would let his hair...
barbers,"Used to be a really good spot for a haircut but got extremely busy so a lot of times it's hard to do a walk in. Barbers aren't really that friendly, the..."
barbers,"I wish that I could give this barber shop 10+ stars.
My grandson had the best ever haircut from Manny who I believe is the owner.
My grandson who is..."
barbers,"One of the barbers was clearly rushing as FAST as he could through the haircut. I asked for one small modification and in a huff, he starts hacking away at..."
barbers,"What a great place!
Husband had chemo & hair was falling out all over the place. He went here to have it shaved off. They were kind, clean and professional...."
barbers,Came in looking like Paul Bunyan and left looking 10 years younger. Not the cheapest place in the world but you get what you pay for. I'll be coming back here!
barbers,"Great people in there. The staff is super nice and very professional. The line is never too long, and they accept walk in. Very clean. The price is super..."
barbers,This is my favorite barber shop clean and with a full compliment of languages and social backgrounds. I've been going here for a hair cut since I am 6 years...
barbers,We have been coming to this barber shop for about 3 years now. Alex cuts my son and husbands hair. He's great at what he does and takes the time to make...
barbers,"I have been planning to do my braids for 2 years since I moved to West New York, NJ. But all the places that I checked had bad reviews and were located far..."
barbers,"So, I was a little pissed cause I can't find a barber around West New York that I could be loyal to. But it looks like I found my guy. Jobin was great. He..."
barbers,Not very happy with the barber. I called the shop for the first time to make an appointment. I arrived to the shop for the time the barber told me to come...
barbers,Raul did a GREAT job of cleaning me up. These guys are skilled and it shows in the time they take with you. Prices are reasonable and the staff is friendly....
barbers,If you aren't a regular here dont go. They will keep you waiting and then tell you they have no availability smh
barbers,"Guys are pretty good at what they do. Staff is friendly and nice. The actual shop is in need of some TLC but it's clean.  
I have been going for over a year."
barbers,These barbers spend more time on their phones than they actually spend cutting hair. They work while on the phone and don't pay attention to what they're...
barbers,"Have my haircut at this place a couple times with Bryan and it all went well. Until this time, Bryan wasn't in so I got my cut with the Lady(don't know her..."
barbers,"Ive been coming to this place for a couple of months, great cuts, called the other day for an appointment with Santiago at 12:30 I arrived on time, yet..."
barbers,"Great haircuts these people really know 
what there doing. They are not over priced.
Your never treated unkindly.
If you have a suggestion they never gripe."
barbers,"I was looking to get a shave someplace in my neighborhood. I've been going to this one place, but wanted to switch things up and see what else was out..."
barbers,"was in brooklyn nyc visiting and very grungy hair and beard was looking for a place for a haircut stumbled into this modest spot
was friendly greeted by one..."
barbers,"Absolutely happy with my sons haircut. He is 3 years old and can be a bit fidgety. The barber -Daniel was very patient and relaxed. He did a amazing job,..."
barbers,"Worst Barber shop to get a haircut. Non Professional, would never recommend :thumbsdown"
barbers,Worst barber shop in the history of ever! Went there last week.  The barber continued to spin me away from the mirror.  I kept asking him to spin me back so...
barbers,Friend of a barber is truly a gentleman's barbershop. The men that own it knew what they were doing and thought of every last detail when designing the...
barbers,This is a phenomenal barber shop. I have been seeing Greg for over 6 years and I'd rather go months without a haircut (which I did during pandemic) then...
barbers,I have been getting my hair cut with Greg for the past 6-7 years.  From day 1/haircut #1:  I never felt the need to go anywhere else.  He has a very...
barbers,I have been getting my hair cut by Elvy for almost 9 years (wow!). He is the ONLY one I will allow to cut my hair -- I'd sooner grow it out than stray to...
barbers,Alex gave my son a perfect haircut.  It was refreshing to finally find a barbershop that wasn't blasting vulgar music or had excessive cursing.
barbers,"I've been getting my hair cut my whole life . And I ask for a specific fade ( Burst fader)
Which is on google and even YouTube. The homie was like what's..."
barbers,Thiago is amazing! I never have to wait when I have an appointment which is extremely important for me. He styles my hair perfectly and has a top notch hot...
barbers,Thiago is the best! His work is amazing. My boyfriend had been a loyal customer for years and would never go to another. I send my boyfriend there and he...
barbers,"Thiago is a master barber - a true artist at his craft

Would recommend highly 

Plus he has a razor blade to my throat right now so if you see this please..."
barbers,Recently priced double edge blades here. $15.00 for a pack of 10. Pasteur Pharmacy On Lexington sells the same pack of 10 blades for $4.99 per pack.
barbers,"Stopped by today it was a quick in and out I was helped by Delilah.. I ended up getting the face cleanse and face scrub by ""Recipe for men"" haven't tried it..."
barbers,"This place is overpriced.  I saw a Merkur safety razor here for $60 that I got at Pasteur Pharmacy on 34th street for $37 (identical model).  Do the math,..."
barbers,"Love Get Cuts and Arthur is great. $20 for a haircut in your office space means convenience and great price! I always go to Arthur, he's great, easy to talk..."
barbers,Sometimes I work out of a co-working office downtown. One day I noticed they were having a barber (Gets Cuts) onsite. I'd been a bit overdue for a cut due...
barbers,These guys are the best! They come to my WeWork building ever so often. And when they do I always try to book an appointment. Not only are they more...
barbers,"Boris takes care of me and my two children. 
Always does a good job when i am in down town.
Cleans my neck with a straight razor abd does hot towel"
barbers,I make my weekly trips to Boris for haircuts and clean ups. Top notch cut right in the building where I work. Always greeted with a smile. Quick service....
barbers,I'm a woman with long hair. Maria did a great job cutting my hair. Good price. Very convenient. Bonus - nice view of the water/trees reflecting into the...
barbers,"I've been going to this spot for the last 13-14 years.  I specifically wait for Manny, although Eric is ok too.  Manny is more of a fine-details guy & Eric..."
barbers,"Looked Up a local barbershop and wanted a Skin Fade. 
Just came back from college where i usually get my haircuts with my barber back in Buffalo 

Manny Cut..."
barbers,"My kind of barber shop! My haircut looked great and it was a fairly quick cut too!

I can't stand those hour long haircuts that look the same as 10 minute..."
barbers,I love Jamka! I've been going to her for my eyebrows for over three years now. I literally don't let anyone else touch my brows. She is very quick and...
barbers,I have been going to Jam Ka for my eyebrows ever since I first started getting them done and cannot imagine going to anyone else. It is very easy to...
barbers,First of all. If you are looking for the absolute best eyebrow technician in New York you have got to go to Jamka. She is so talented and knows exactly what...
barbers,"ANTI-SEMITIC RACIST. Whispered in my ear that the people who were fussiest were ""Jewish people"" and that if a ""black guy came in, he still had to cut his..."
barbers,"Very old school barber shop. I got a shave and a haircut from Jerry and it was very well done. Nothing fancy here, but everything Jerry did was thorough and..."
barbers,"Great full service barber shop. The person cutting my hair did a great job. A bit pricey at 35, but expected for the area."
barbers,"Brought my brother in for a haircut, walked out really happy. The atmosphere is very friendly, and our barber mike was very meticulous about his haircuts...."
barbers,"Very Racist, When I walked into their shop I was refused services while the shop was filled with white men I felt totally disrespected."
barbers,"Pros: 
-efficient and friendly service
-consistent solid haircuts
-prices slightly below for the surrounding area
-punch card gets you a free cut after..."
barbers,"Cozy, laidback atmosphere for a great cut - will certainly be back! 

A little bit on the pricey side as far as men's cuts go but it's definitely worth the..."
barbers,Overall had great experiences here until a few months ago when I showed up for the first appointment of the day and the doors were shut. They hadn't even...
barbers,"Made an appointment for my husband while on vacation and staying at the Moxy. Long story short, the haircut was long overdue, and while I dont normally..."
barbers,"I took my 2 year old  here for his first haircut . What an amazing experience :) Leon was patient, funny and constantly engaged my squirmy little man. He..."
barbers,Leon was recommended to us by our friend Harolyn Cohen . He has golden hands and an absolute superb personality.  We especially like the latest NBA updates....
barbers,Took my son for his second haircut. The lady was great and made my son feel very comfortable. He can be a little fussy when someone touches his hair but she...
barbers,Awesome place to get a haircut with style by Mr..awesome said(much better than 9th Ave BR but count me I didn't say that)totally recommended but don't the...
barbers,"Friendly, small babershop around the corner. I've tried several different ones in the area and this is my favorite. Great prices too. The owner is very..."
barbers,"This barber shop is awesome. Even though the place is really small with one barber chair that works, Sometimes it could be a long wait if there are like 3..."
barbers,"""Pall Mall Barbers"" was a little tough to find, but once I located it at 10 Rockefeller Plaza (between 48th/49th street), I was told to go downstairs. 
OD..."
